"id","latitude","longitude","city","state"
"341","33.52878980","-86.74808730","Birmingham, US","Alabama"
"1265","33.48755420","-86.88834140","Birmingham, US","Alabama"
"1266","33.54792170","-86.74347590","Birmingham, US","Alabama"
"1914","33.48447100","-86.82128400","Birmingham, US","Alabama"
"5924","33.52286740","-86.85003710","Birmingham, US","Alabama"
"6315","33.65460490","-86.64798230","Birmingham, US","Alabama"
"8616","33.50974300","-86.84881660","Birmingham, US","Alabama"
"11746","33.50946300","-86.88626000","Birmingham, US","Alabama"
"11774","33.58843510","-86.69832990","Birmingham, US","Alabama"
"13468","33.51169460","-86.81972040","Birmingham, US","Alabama"
"15876","33.53184310","-86.76972060","Birmingham, US","Alabama"
"15877","33.50554727","-86.84968870","Birmingham, US","Alabama"
"15878","33.52952220","-86.77810570","Birmingham, US","Alabama"
"15879","33.49419580","-86.82874330","Birmingham, US","Alabama"
"15880","33.49690297","-86.87725549","Birmingham, US","Alabama"
"15882","33.53909960","-86.82917230","Birmingham, US","Alabama"
"15892","33.55176720","-86.73795290","Birmingham, US","Alabama"
"7068","34.67108790","-86.53850910","Huntsville","Alabama"
"13466","34.79329730","-86.57169970","Huntsville","Alabama"
"13835","34.75097960","-86.63508560","Huntsville","Alabama"
"14016","34.69858700","-86.62690300","Huntsville","Alabama"
"14776","34.73681200","-86.65368800","Huntsville","Alabama"
"15442","34.70760870","-86.58688830","Huntsville","Alabama"
"15782","34.71339770","-86.65811740","Huntsville","Alabama"
"13469","32.32801110","-86.33728000","Montgomery","Alabama"
"14967","32.40374910","-86.30797270","Montgomery","Alabama"
"16690","32.36824560","-86.27032200","Montgomery","Alabama"
"16691","32.32824000","-86.32991210","Montgomery","Alabama"
"8880","33.21931460","-87.57407190","Tuscaloosa","Alabama"
"15370","33.16998860","-87.52573340","Tuscaloosa","Alabama"
"18217","33.24135540","-87.58418500","Tuscaloosa","Alabama"
"11745","33.47909190","-86.78695730","Homewood","Alabama"
"11773","33.53181700","-86.69495540","Homewood","Alabama"
"15895","33.46577900","-86.82201460","Homewood","Alabama"
"6225","30.69203960","-88.06484260","Mobile","Alabama"
"11783","30.67572350","-88.14890470","Mobile","Alabama"
"13470","30.70291900","-88.12114500","Mobile","Alabama"
"14107","30.66322700","-88.13365800","Mobile","Alabama"
"14168","30.69054000","-88.05522000","Mobile","Alabama"
"16616","30.66884730","-88.11730320","Mobile","Alabama"
"16675","30.70339750","-88.12624070","Mobile","Alabama"
"11772","33.33631770","-86.91793130","Brighton","Alabama"
"11512","34.42382800","-85.71303190","Fort Payne","Alabama"
"11522","33.97544610","-86.05825470","Rainbow City","Alabama"
"11533","32.63086950","-85.49848190","Auburn","Alabama"
"11785","32.44761890","-85.01620370","Auburn","Alabama"
"17878","32.61617300","-85.46491260","Auburn","Alabama"
"5925","34.82335890","-87.62611910","Florence","Alabama"
"16715","34.85328390","-87.69089590","Florence","Alabama"
"11897","34.77300280","-87.67372400","Sheffield","Alabama"
"13222","34.33521120","-86.50410380","Arab","Alabama"
"13223","34.53418360","-86.59034010","Laceys Spring","Alabama"
"13224","34.81284550","-87.25035280","Rogersville","Alabama"
"13791","34.57784000","-86.99010000","Decatur","Alabama"
"14792","34.58356200","-86.96356300","Decatur","Alabama"
"18738","34.56655760","-87.01791290","Decatur","Alabama"
"14777","34.71681300","-87.68931200","Tuscumbia","Alabama"
"15335","32.46925920","-86.45209610","Prattville","Alabama"
"15373","33.34463650","-86.77064340","Pelham","Alabama"
"15376","33.33319600","-86.78636660","Pelham","Alabama"
"18253","33.41967440","-86.67476510","Birmingham","Alabama"
"15881","32.52177020","-87.83787111","Demopolis","Alabama"
"16747","33.22093880","-86.82424820","Alabaster","Alabama"
"16789","32.98462320","-86.75342250","Jemison","Alabama"
"17540","33.53273770","-86.70555720","Irondale","Alabama"
"17584","33.36382760","-86.99790750","Bessemer","Alabama"
"17734","30.77913050","-88.25642280","Semmes","Alabama"
"18681","33.98736960","-87.77541090","Winfield","Alabama"
"18682","34.23108910","-87.60955620","Haleyville","Alabama"
"18683","34.14605370","-87.40274450","Double Springs","Alabama"
"18737","33.76766640","-86.45905100","Springville","Alabama"
"4574","32.27222410","-110.97893160","Tucson","Arizona"
"4576","32.15848930","-110.92689260","Tucson","Arizona"
"4577","32.20820600","-110.87450080","Tucson","Arizona"
"6597","32.25730730","-110.96141770","Tucson","Arizona"
"7856","32.27957840","-110.99474230","Tucson","Arizona"
"8255","32.24988170","-110.97762480","Tucson","Arizona"
"8256","32.26082550","-110.99463630","Tucson","Arizona"
"8257","32.13341680","-110.96225800","Tucson","Arizona"
"8258","32.20762290","-110.89169143","Tucson","Arizona"
"8297","32.17830380","-110.95695710","Tucson","Arizona"
"8874","32.22993030","-110.98375160","Tucson","Arizona"
"9021","32.28850010","-110.97413480","Tucson","Arizona"
"9025","32.22022580","-110.86550320","Tucson","Arizona"
"9479","32.16732700","-111.00165600","Tucson","Arizona"
"9480","32.26482300","-110.97235600","Tucson","Arizona"
"13034","32.20023850","-110.90430420","Tucson","Arizona"
"13313","32.16378900","-110.92666600","Tucson","Arizona"
"13314","32.27175100","-110.95305400","Tucson","Arizona"
"13811","32.22103430","-110.94838280","Tucson","Arizona"
"13977","32.27248130","-110.96017730","Tucson","Arizona"
"13981","32.26317840","-110.97229880","Tucson","Arizona"
"13985","32.23592910","-110.86758740","Tucson","Arizona"
"14502","32.16191050","-110.97718520","Tucson","Arizona"
"14558","32.25103050","-110.99983900","Tucson","Arizona"
"14720","32.13336430","-111.02797080","Tucson","Arizona"
"14753","32.15382800","-110.91728650","Tucson","Arizona"
"14948","32.23820090","-110.90926370","Tucson","Arizona"
"14949","32.26843800","-110.92640100","Tucson","Arizona"
"14950","32.22914550","-110.89714870","Tucson","Arizona"
"15091","32.30206890","-111.02678330","Tucson","Arizona"
"15097","32.23915030","-110.97217890","Tucson","Arizona"
"15107","32.35224000","-111.04627360","Tucson","Arizona"
"15661","32.27161480","-110.96533310","Tucson","Arizona"
"16866","32.32307520","-111.05038680","Tucson","Arizona"
"16867","32.25104940","-110.83089120","Tucson","Arizona"
"16868","32.23631780","-110.98512540","Tucson","Arizona"
"16869","32.16266390","-110.97711530","Tucson","Arizona"
"16870","32.18015280","-110.95532050","Tucson","Arizona"
"17247","32.23601380","-110.99299590","Tucson","Arizona"
"18196","32.19179620","-110.99987530","Tucson","Arizona"
"18198","32.23640850","-110.95718330","Tucson","Arizona"
"1527","33.39194090","-111.97924610","Phoenix","Arizona"
"2125","33.52379700","-112.10012400","Phoenix","Arizona"
"2132","33.40021700","-112.04674000","Phoenix","Arizona"
"2137","33.47459400","-112.01329300","Phoenix","Arizona"
"3320","33.49534300","-112.11740000","Phoenix","Arizona"
"4475","33.30577290","-111.97558400","Phoenix","Arizona"
"4572","33.63116660","-112.03005480","Phoenix","Arizona"
"5019","33.65433830","-112.13494100","Phoenix","Arizona"
"5666","33.59774830","-112.01367150","Phoenix","Arizona"
"6297","33.64021000","-112.10000000","Phoenix","Arizona"
"6298","33.48011000","-112.13398000","Phoenix","Arizona"
"6890","33.46614360","-111.98778710","Phoenix","Arizona"
"7013","33.51088390","-112.08198540","Phoenix","Arizona"
"7030","33.46019880","-112.06490690","Phoenix","Arizona"
"7031","33.53818870","-112.13402340","Phoenix","Arizona"
"7032","33.46547390","-112.20310370","Phoenix","Arizona"
"7033","33.47407360","-112.10916610","Phoenix","Arizona"
"7049","33.45168010","-112.01269100","Phoenix","Arizona"
"7525","33.48724980","-112.03948940","Phoenix","Arizona"
"7798","33.63908280","-112.14711380","Phoenix","Arizona"
"7970","33.59684390","-112.10069140","Phoenix","Arizona"
"8467","33.39991970","-112.06435750","Phoenix","Arizona"
"8478","33.43650750","-112.12949180","Phoenix","Arizona"
"9478","33.55303000","-112.11266700","Phoenix","Arizona"
"9603","33.56570330","-112.07348620","Phoenix","Arizona"
"9828","33.47961040","-112.15204510","Phoenix","Arizona"
"10132","33.64099670","-112.00464760","Phoenix","Arizona"
"10613","33.45718580","-112.08992750","Phoenix","Arizona"
"10982","33.48004770","-112.02973300","Phoenix","Arizona"
"11241","33.62555040","-112.13393960","Phoenix","Arizona"
"11829","33.59597460","-112.13360200","Phoenix","Arizona"
"11910","33.65298420","-112.09928860","Phoenix","Arizona"
"12513","33.39610130","-112.07367250","Phoenix","Arizona"
"13207","33.52493350","-112.10869660","Phoenix","Arizona"
"13506","33.64070900","-112.04781950","Phoenix","Arizona"
"13516","33.43699310","-112.11264010","Phoenix","Arizona"
"13521","33.44896540","-112.10459800","Phoenix","Arizona"
"13526","33.43232600","-112.08282000","Phoenix","Arizona"
"13622","33.49541000","-112.06446000","Phoenix","Arizona"
"13684","33.52438520","-112.11306900","Phoenix","Arizona"
"13940","33.60356150","-112.10003370","Phoenix","Arizona"
"13980","33.49456910","-112.09158330","Phoenix","Arizona"
"13984","33.49206510","-112.23826660","Phoenix","Arizona"
"13987","33.65511700","-112.08168340","Phoenix","Arizona"
"14117","33.39175900","-112.08250000","Phoenix","Arizona"
"14594","33.59686200","-112.12041890","Phoenix","Arizona"
"14752","33.49902210","-112.11652160","Phoenix","Arizona"
"14925","33.48150910","-112.20123750","Phoenix","Arizona"
"14926","33.62301840","-112.03017120","Phoenix","Arizona"
"15162","33.45984690","-112.02993830","Phoenix","Arizona"
"15662","33.46609480","-112.04311920","Phoenix","Arizona"
"15747","33.47683360","-112.06482700","Phoenix","Arizona"
"15916","33.46554950","-112.25481800","Phoenix","Arizona"
"16005","33.48085907","-112.13475286","Phoenix","Arizona"
"16282","33.50238530","-112.11670730","Phoenix","Arizona"
"16475","33.56724730","-112.13637050","Phoenix","Arizona"
"16496","33.58387840","-112.01396280","Phoenix","Arizona"
"16783","33.48008790","-112.11086650","Phoenix","Arizona"
"17054","33.45113830","-112.04159900","Phoenix","Arizona"
"17183","33.43721960","-112.13551460","Phoenix","Arizona"
"17184","33.46607180","-112.01255040","Phoenix","Arizona"
"17229","33.55138380","-112.11957590","Phoenix","Arizona"
"18137","33.62363860","-111.97842520","Phoenix","Arizona"
"18596","33.50898380","-112.06044520","Phoenix","Arizona"
"18755","33.48716220","-112.04712470","Phoenix","Arizona"
"9020","33.37859010","-111.92926340","Tempe","Arizona"
"9694","33.38322880","-111.96438250","Tempe","Arizona"
"10986","33.36224190","-111.92911200","Tempe","Arizona"
"11464","33.37786050","-111.97794530","Tempe","Arizona"
"13543","33.40778850","-111.95174470","Tempe","Arizona"
"13990","33.37868370","-111.93993280","Tempe","Arizona"
"14986","33.41664390","-111.92590980","Tempe","Arizona"
"15011","33.41521260","-111.90962440","Tempe","Arizona"
"15055","33.40768840","-111.94811490","Tempe","Arizona"
"15915","33.42153650","-111.94214190","Tempe","Arizona"
"16090","33.33492010","-111.94498310","Tempe","Arizona"
"16498","33.41517160","-111.90581170","Tempe","Arizona"
"1727","33.43438300","-111.82615000","Mesa","Arizona"
"2138","33.45114800","-111.81466800","Mesa","Arizona"
"4414","33.36549390","-111.72268920","Mesa","Arizona"
"4534","33.37937390","-111.56420410","Mesa","Arizona"
"6004","33.37809600","-111.89081400","Mesa","Arizona"
"7427","33.38738910","-111.84042040","Mesa","Arizona"
"7553","33.45118550","-111.83946210","Mesa","Arizona"
"8184","33.39432650","-111.71877960","Mesa","Arizona"
"8473","33.40743350","-111.64802310","Mesa","Arizona"
"9617","33.41578680","-111.63217960","Mesa","Arizona"
"11542","33.40757410","-111.80333110","Mesa","Arizona"
"12596","33.45093361","-111.82159943","Mesa","Arizona"
"12605","33.39958030","-111.80492390","Mesa","Arizona"
"12915","33.40811300","-111.61590400","Mesa","Arizona"
"13285","33.42340930","-111.73691910","Mesa","Arizona"
"13286","33.42267200","-111.65903400","Mesa","Arizona"
"15824","33.40844110","-111.78968190","Mesa","Arizona"
"15914","33.39313960","-111.68391230","Mesa","Arizona"
"15951","33.38192090","-111.84060280","Mesa","Arizona"
"16320","33.40872590","-111.73691910","Mesa","Arizona"
"18249","33.41450610","-111.62857640","Mesa","Arizona"
"18376","33.36265470","-111.63523720","Mesa","Arizona"
"18410","33.42370520","-111.77288950","Mesa","Arizona"
"8121","33.45152220","-111.90958450","Scottsdale","Arizona"
"10424","33.58669130","-111.84721690","Scottsdale","Arizona"
"13334","33.49514470","-111.89988350","Scottsdale","Arizona"
"13922","33.46645550","-111.90115400","Scottsdale","Arizona"
"14430","33.45774270","-111.90881390","Scottsdale","Arizona"
"14987","33.46638540","-111.89342210","Scottsdale","Arizona"
"15367","33.62148397","-111.89820884","Scottsdale","Arizona"
"15666","33.48721410","-111.92560710","Scottsdale","Arizona"
"16091","33.58465470","-111.83437470","Scottsdale","Arizona"
"17352","33.45152220","-111.90958450","Scottsdale","Arizona"
"18143","33.48524317","-111.90834836","Scottsdale","Arizona"
"1943","33.65420220","-112.23362430","Glendale","Arizona"
"6889","33.53794400","-112.20342640","Glendale","Arizona"
"7012","33.53812200","-112.16893950","Glendale","Arizona"
"8466","33.53077930","-112.15964810","Glendale","Arizona"
"9317","33.58159866","-112.16912809","Glendale","Arizona"
"9618","33.56716930","-112.16845040","Glendale","Arizona"
"12063","33.52447130","-112.18954680","Glendale","Arizona"
"13161","33.63781550","-112.20351950","Glendale","Arizona"
"13678","33.65518150","-112.15135810","Glendale","Arizona"
"13681","33.55138470","-112.25451640","Glendale","Arizona"
"13683","33.53164630","-112.18593850","Glendale","Arizona"
"13727","33.52513010","-112.20258810","Glendale","Arizona"
"13730","33.51724950","-112.15184710","Glendale","Arizona"
"15617","33.50914180","-112.23730730","Glendale","Arizona"
"16497","33.52079610","-112.20363600","Glendale","Arizona"
"17674","33.57849743","-112.15243936","Glendale","Arizona"
"18136","33.52252100","-112.15204300","Glendale","Arizona"
"8210","35.16840620","-111.66411030","Flagstaff","Arizona"
"8212","35.18071750","-111.66062280","Flagstaff","Arizona"
"15667","35.18562920","-111.65915966","Flagstaff","Arizona"
"2123","33.59667800","-112.20331900","Peoria","Arizona"
"3481","33.57991000","-112.26561900","Peoria","Arizona"
"11468","33.58130510","-112.24267440","Peoria","Arizona"
"12486","33.58312305","-112.23676902","Peoria","Arizona"
"13621","33.56678000","-112.25454000","Peoria","Arizona"
"4502","33.26781000","-111.97847900","Chandler","Arizona"
"4531","33.27692330","-111.85923400","Chandler","Arizona"
"4532","33.23436240","-111.72136170","Chandler","Arizona"
"8246","33.31941460","-111.84211660","Chandler","Arizona"
"8476","33.32034460","-111.80753000","Chandler","Arizona"
"15785","33.30595380","-111.80634450","Chandler","Arizona"
"18141","33.30593841","-111.96360815","Chandler","Arizona"
"6296","33.45037000","-112.33604000","Avondale","Arizona"
"13520","33.43341050","-112.34120460","Avondale","Arizona"
"16784","33.49293390","-112.28967590","Avondale","Arizona"
"6375","33.37930590","-112.16922150","Laveen Village","Arizona"
"7202","33.33421260","-111.80634450","Gilbert","Arizona"
"8144","33.35412753","-111.78935409","Gilbert","Arizona"
"9444","33.32156750","-111.79064760","Gilbert","Arizona"
"12754","33.32043670","-111.77419530","Gilbert","Arizona"
"14746","33.37861100","-111.78214700","Gilbert","Arizona"
"16429","33.32066240","-111.75471220","Gilbert","Arizona"
"18756","36.33250860","-94.14723790","Rogers","Arizona"
"13942","34.50144950","-114.34830320","Lake Havasu City","Arizona"
"14597","34.46787160","-114.34020190","Lake Havasu City","Arizona"
"8250","33.04430020","-112.04700750","Maricopa","Arizona"
"8479","33.62804120","-112.33664930","Surprise","Arizona"
"16376","33.63828870","-112.30485760","Surprise","Arizona"
"10647","32.70717610","-114.62434680","Yuma","Arizona"
"15670","32.69146880","-114.64993160","Yuma","Arizona"
"11862","33.45374400","-112.39434200","Goodyear","Arizona"
"11903","33.45026460","-112.34565190","Goodyear","Arizona"
"12483","33.63770362","-112.26293564","Sun City","Arizona"
"14817","33.56614720","-112.28061800","Sun City","Arizona"
"12544","35.25423790","-114.01288790","Kingman","Arizona"
"13903","35.19262220","-114.07043590","Kingman","Arizona"
"13907","35.21456010","-114.01395100","Kingman","Arizona"
"12545","35.02570560","-114.59762350","Fort Mohave","Arizona"
"13976","33.21246420","-111.68535620","Queen Creek","Arizona"
"14927","32.89368390","-111.75592320","Casa Grande","Arizona"
"16871","32.87914010","-111.69016980","Casa Grande","Arizona"
"18151","32.87883400","-111.73412410","Casa Grande","Arizona"
"15663","33.77066840","-111.98247740","Cave Creek","Arizona"
"16265","35.11945370","-114.59516000","Bullhead City","Arizona"
"18341","34.71293930","-112.45180960","Chino Valley","Arizona"
"2937","34.74444200","-92.27539300","Little Rock","Arkansas"
"7812","34.70203480","-92.34429830","Little Rock","Arkansas"
"7814","34.77149900","-92.26680550","Little Rock","Arkansas"
"12455","34.66942700","-92.34394200","Little Rock","Arkansas"
"13294","34.62041720","-92.31396710","Little Rock","Arkansas"
"13392","34.78891770","-92.21607680","Little Rock","Arkansas"
"13601","34.67596110","-92.34346690","Little Rock","Arkansas"
"13762","34.72436310","-92.26738620","Little Rock","Arkansas"
"14718","34.71142100","-92.39204780","Little Rock","Arkansas"
"15483","34.68975350","-92.33508990","Little Rock","Arkansas"
"7743","36.18976350","-94.15492240","Springdale","Arkansas"
"7744","36.17430400","-94.15253610","Springdale","Arkansas"
"7745","36.17727590","-94.13944140","Springdale","Arkansas"
"17474","36.17887970","-93.96970840","Springdale","Arkansas"
"18363","36.18450800","-94.12431170","Springdale","Arkansas"
"7741","36.33397820","-94.15909470","Rogers","Arkansas"
"7742","36.32430900","-94.12645000","Rogers","Arkansas"
"15859","36.31385720","-94.17985550","Rogers","Arkansas"
"15978","36.33563550","-94.18189600","Rogers","Arkansas"
"9082","34.50695485","-93.05451569","Hot Springs","Arkansas"
"13391","34.50343030","-93.05597660","Hot Springs","Arkansas"
"15229","36.07907990","-94.17497460","Fayetteville","Arkansas"
"16717","36.04799500","-94.16401410","Fayetteville","Arkansas"
"10788","34.75568420","-92.26014480","North Little Rock","Arkansas"
"14582","34.80017610","-92.21709520","North Little Rock","Arkansas"
"15463","34.76955340","-92.27832010","North Little Rock","Arkansas"
"12198","35.38599000","-94.38519000","Fort Smith","Arkansas"
"12453","35.35222190","-94.42178590","Fort Smith","Arkansas"
"15381","35.40713600","-94.37568800","Fort Smith","Arkansas"
"18547","35.40405370","-94.38580560","Fort Smith","Arkansas"
"12222","35.84486860","-90.68569500","Jonesboro","Arkansas"
"13340","35.82635240","-90.68116860","Jonesboro","Arkansas"
"14902","35.82899950","-90.72671650","Jonesboro","Arkansas"
"15165","35.80725510","-90.72254670","Jonesboro","Arkansas"
"15478","35.80442000","-90.67761800","Jonesboro","Arkansas"
"12223","34.85684080","-92.11543170","Jacksonville","Arkansas"
"13600","34.85191120","-92.09252750","Jacksonville","Arkansas"
"12451","35.45164690","-94.31056840","Van Buren","Arkansas"
"13295","34.56393360","-92.60617510","Benton","Arkansas"
"13758","34.56306100","-92.60553570","Benton","Arkansas"
"13348","35.07212530","-92.43164190","Conway","Arkansas"
"13352","35.07105340","-92.47165180","Conway","Arkansas"
"15261","35.08621860","-92.43714400","Conway","Arkansas"
"13599","34.26067880","-92.10063570","White Hall","Arkansas"
"13757","34.20099040","-92.00732990","Pine Bluff","Arkansas"
"14345","34.23048520","-92.04293660","Pine Bluff","Arkansas"
"15462","34.20228990","-92.03267640","Pine Bluff","Arkansas"
"15486","34.19429580","-91.92202350","Pine Bluff","Arkansas"
"13972","33.68591930","-93.59564610","Hope","Arkansas"
"14079","33.47517350","-94.04292480","Texarkana","Arkansas"
"16168","33.47353420","-94.04246310","Texarkana","Arkansas"
"16670","33.47321910","-94.04267420","Texarkana","Arkansas"
"18546","33.44537680","-94.04262280","Texarkana","Arkansas"
"14264","36.37270860","-94.22096140","Bentonville","Arkansas"
"15419","33.23245660","-93.22698630","Magnolia","Arkansas"
"15422","33.94291500","-91.84323300","Star City","Arkansas"
"15794","35.28581650","-93.13401590","Russellville","Arkansas"
"16572","35.70474040","-89.97020880","Osceola","Arkansas"
"17476","34.87842470","-91.19497570","Brinkley","Arkansas"
"17844","35.16559630","-90.18437300","West Memphis","Arkansas"
"18045","36.35854390","-94.26550560","Centerton","Arkansas"
"18201","36.35849250","-94.30974080","Centerton","Arkansas"
"4503","35.31887510","-119.07355540","Bakersfield","California"
"6090","35.38405640","-119.11993080","Bakersfield","California"
"6927","35.33185310","-119.03853690","Bakersfield","California"
"7713","35.31501320","-119.08808910","Bakersfield","California"
"7780","35.29630700","-119.02768430","Bakersfield","California"
"10460","35.42017440","-119.07503820","Bakersfield","California"
"10461","35.26664330","-119.03878320","Bakersfield","California"
"10612","35.31715110","-119.03060200","Bakersfield","California"
"10651","35.38577060","-119.10894040","Bakersfield","California"
"11842","35.35417500","-119.00375070","Bakersfield","California"
"11859","35.35433740","-119.02398360","Bakersfield","California"
"14001","35.43941090","-119.02085180","Bakersfield","California"
"14439","35.30470990","-119.00264150","Bakersfield","California"
"14775","35.39686930","-118.97221780","Bakersfield","California"
"14782","35.33760162","-119.03463234","Bakersfield","California"
"15591","35.36943000","-118.97294810","Bakersfield","California"
"16113","35.37467010","-118.93787300","Bakersfield","California"
"16114","35.29585180","-119.00189190","Bakersfield","California"
"16115","35.33018190","-119.02290740","Bakersfield","California"
"17189","35.33903730","-119.04294690","Bakersfield","California"
"17470","35.31669090","-119.01898030","Bakersfield","California"
"17808","35.44085170","-119.07435050","Bakersfield","California"
"3538","33.15962460","-117.34679670","Carlsbad","California"
"6314","33.15846550","-117.35014800","Carlsbad","California"
"8873","33.12832800","-117.26987380","Carlsbad","California"
"14470","33.11936810","-117.28184360","Carlsbad","California"
"17422","33.15242500","-117.33518150","Carlsbad","California"
"4857","33.04665500","-117.25567560","Encinitas","California"
"3535","33.11155300","-117.10413900","Escondido","California"
"11208","33.11575580","-117.08074140","Escondido","California"
"13467","33.13524920","-117.05853720","Escondido","California"
"14468","33.19763190","-117.12760510","Escondido","California"
"15247","33.12971000","-117.09083650","Escondido","California"
"18119","33.12887900","-117.08880870","Escondido","California"
"751","34.01101970","-118.30389770","Los Angeles","California"
"844","34.08385680","-118.35439040","Los Angeles","California"
"944","34.19421880","-118.45797920","Los Angeles","California"
"947","34.06649310","-118.27077080","Los Angeles","California"
"977","34.05715610","-118.29140920","Los Angeles","California"
"1141","34.01225100","-118.15954100","Los Angeles","California"
"1186","34.09165640","-118.32698320","Los Angeles","California"
"1386","34.10156740","-118.30075110","Los Angeles","California"
"1503","34.06863260","-118.29198760","Los Angeles","California"
"1634","34.06876700","-118.30587700","Los Angeles","California"
"1686","34.06922300","-118.29226700","Los Angeles","California"
"1898","33.96327000","-118.42174050","Los Angeles","California"
"1923","33.88110800","-118.07209600","Los Angeles","California"
"2043","34.02737000","-118.42955400","Los Angeles","California"
"2044","34.18651000","-118.41230000","Los Angeles","California"
"2322","34.22741700","-118.24578200","Los Angeles","California"
"2340","34.36804093","-118.50933373","Los Angeles","California"
"2491","34.02795000","-118.37174100","Los Angeles","California"
"2505","34.10134600","-118.31764600","Los Angeles","California"
"2603","34.04115380","-118.23991070","Los Angeles","California"
"2604","34.03305970","-118.33517130","Los Angeles","California"
"2605","33.90122680","-118.29953680","Los Angeles","California"
"2653","33.97421500","-118.30283410","Los Angeles","California"
"2739","34.07601400","-118.29434000","Los Angeles","California"
"2759","33.73518400","-117.82483900","Los Angeles","California"
"2762","33.93359500","-118.26581100","Los Angeles","California"
"2796","34.03323200","-118.18524900","Los Angeles","California"
"2874","34.02421500","-118.30869700","Los Angeles","California"
"2922","34.13179400","-118.34485100","Los Angeles","California"
"2923","33.83171200","-118.08159600","Los Angeles","California"
"2985","34.02449500","-118.24998000","Los Angeles","California"
"2989","33.95377600","-118.12911800","Los Angeles","California"
"3000","34.12334000","-118.21501100","Los Angeles","California"
"3002","33.88909400","-118.15232100","Los Angeles","California"
"3075","34.09970600","-118.30900300","Los Angeles","California"
"3082","34.22404200","-118.53660000","Los Angeles","California"
"3277","34.10582400","-118.33807500","Los Angeles","California"
"3306","34.08381090","-118.22200170","Los Angeles","California"
"3515","34.00407100","-118.27872230","Los Angeles","California"
"3516","33.95655120","-118.44291310","Los Angeles","California"
"3869","34.02112400","-118.37267400","Los Angeles","California"
"3918","34.04747590","-118.24934450","Los Angeles","California"
"3926","34.11077100","-118.29134600","Los Angeles","California"
"3929","34.05326000","-118.20324900","Los Angeles","California"
"3971","34.10156300","-118.30035000","Los Angeles","California"
"4170","34.06380200","-118.29509600","Los Angeles","California"
"4378","34.02639040","-118.14465520","Los Angeles","California"
"4395","34.07802240","-118.26273500","Los Angeles","California"
"4409","34.09127500","-118.30075500","Los Angeles","California"
"4410","34.05197800","-118.38369500","Los Angeles","California"
"4412","33.96074720","-118.28244460","Los Angeles","California"
"4426","34.09848800","-118.36114700","Los Angeles","California"
"4549","34.08341700","-118.30019600","Los Angeles","California"
"4578","33.96922050","-118.17423000","Los Angeles","California"
"4579","33.96678270","-118.15837020","Los Angeles","California"
"6369","34.03031060","-118.44885380","Los Angeles","California"
"6370","34.05860270","-118.34596650","Los Angeles","California"
"6461","33.93075340","-118.29169250","Los Angeles","California"
"6641","34.03375050","-118.15169380","Los Angeles","California"
"7002","34.08372998","-118.35207850","Los Angeles","California"
"7693","34.01116860","-118.29997160","Los Angeles","California"
"7694","34.04636210","-118.34576120","Los Angeles","California"
"7801","34.05735020","-118.36129330","Los Angeles","California"
"7990","33.98206940","-118.28297010","Los Angeles","California"
"7991","34.08162250","-118.25423830","Los Angeles","California"
"8008","34.06883780","-118.29636030","Los Angeles","California"
"8009","34.10360450","-118.33852560","Los Angeles","California"
"8134","34.04854470","-118.33034080","Los Angeles","California"
"8369","34.10294070","-118.28758320","Los Angeles","California"
"8463","33.94505410","-118.31735960","Los Angeles","California"
"9334","34.03555560","-118.28430250","Los Angeles","California"
"9424","34.04397330","-118.43230580","Los Angeles","California"
"9650","34.04103700","-118.35331090","Los Angeles","California"
"9730","33.92406250","-118.24667210","Los Angeles","California"
"9795","34.05292720","-118.30943300","Los Angeles","California"
"9951","34.02380080","-118.21953910","Los Angeles","California"
"9990","34.05910110","-118.17299450","Los Angeles","California"
"10013","34.04766497","-118.43479217","Los Angeles","California"
"10086","34.10552980","-118.32156090","Los Angeles","California"
"10250","34.06113090","-118.21433020","Los Angeles","California"
"10253","33.81260800","-118.29783100","Los Angeles","California"
"10268","34.08580810","-118.18819190","Los Angeles","California"
"10586","33.95965160","-118.38197270","Los Angeles","California"
"10730","33.98921720","-118.32125680","Los Angeles","California"
"10765","33.97119680","-118.37808360","Los Angeles","California"
"10831","33.95702350","-118.39578420","Los Angeles","California"
"10874","33.99727430","-118.43527040","Los Angeles","California"
"11047","34.01048400","-118.27743800","Los Angeles","California"
"11231","34.05503690","-118.39499570","Los Angeles","California"
"11290","33.95955720","-118.40474050","Los Angeles","California"
"11691","34.05793660","-118.42406860","Los Angeles","California"
"11715","34.03954980","-118.33168890","Los Angeles","California"
"11737","34.15873820","-118.37070490","Los Angeles","California"
"11879","34.07652540","-118.34432960","Los Angeles","California"
"12146","34.07344890","-118.16351220","Los Angeles","California"
"12185","34.07656070","-118.30103340","Los Angeles","California"
"12208","33.96033340","-118.27022640","Los Angeles","California"
"12464","34.01190070","-118.13110060","Los Angeles","California"
"12466","34.02035840","-118.15805020","Los Angeles","California"
"12473","34.02715056","-118.25745285","Los Angeles","California"
"12474","34.10212610","-118.32215309","Los Angeles","California"
"12476","34.03586964","-118.18933914","Los Angeles","California"
"12527","34.09046890","-118.31379770","Los Angeles","California"
"12578","34.10126910","-118.33632900","Los Angeles","California"
"12629","34.03319200","-118.15712700","Los Angeles","California"
"12633","34.13963000","-118.21444000","Los Angeles","California"
"12722","33.90198954","-118.26491935","Los Angeles","California"
"12968","33.93135420","-118.37051570","Los Angeles","California"
"13081","33.91683600","-118.28184170","Los Angeles","California"
